NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS;;;;;;
33534;10343;73786;CC;7/03/18;59;;;;;;
33535;10387;77225;CC;7/03/18;55;;;;;;
33536;10659;81622;CC;7/03/18;111;;;;;;
33537;10666;73442;CC;7/03/18;113;;;;;;
33538;10709;80592;CC;7/03/18;52;;;;;;
33539;10739;81347;CC;7/03/18;48;;;;;;
33540;10846;72436;CC;7/03/18;63;;;;;;
33541;10853;81971;CC;7/03/18;55;;;;;;
33542;10877;80357;CC;7/03/18;76;;;;;;
33543;10903;78767;CC;7/03/18;54;;;;;;
33544;10965;79236;CC;7/03/18;116;;;;;;
33545;11082;75108;CC;7/03/18;41;;;;;;
33546;11095;75773;CC;7/03/18;72;;;;;;
33547;11109;72384;TI;7/03/18;53;;;;;;
33548;11118;79841;CC;7/03/18;52;;;;;;
33549;11120;78734;CC;7/03/18;85;;;;;;
33550;11145;80716;CC;7/03/18;101;;;;;;
33551;11155;76597;CC;7/03/18;52;;;;;;
33552;11272;81599;CC;7/03/18;61;;;;;;
33553;11433;73866;CC;7/03/18;111;;;;;;
33554;11471;76424;CC;7/03/18;95;;;;;;
33555;11533;74701;CC;7/03/18;46;;;;;;
33556;10311;79974;CC;6/03/18;49;;;;;;
33557;10381;77338;CC;6/03/18;41;;;;;;
33558;10478;80069;CC;6/03/18;47;;;;;;
33559;10521;80886;CC;6/03/18;101;;;;;;
33560;10765;78119;CC;6/03/18;103;;;;;;
33561;10777;72512;CC;6/03/18;46;;;;;;
33562;10835;78358;CC;6/03/18;60;;;;;;
33563;10957;73491;CC;6/03/18;41;;;;;;
33564;10989;81468;CC;6/03/18;73;;;;;;
33565;11059;82039;CC;6/03/18;70;;;;;;
33566;11124;79623;CC;6/03/18;70;;;;;;
33567;11173;73313;CC;6/03/18;51;;;;;;
33568;11212;73558;CC;6/03/18;61;;;;;;
33569;11343;77630;CC;6/03/18;87;;;;;;
33570;11378;76984;CC;6/03/18;78;;;;;;
33571;11390;72171;CC;6/03/18;40;;;;;;
33572;11435;77486;CC;6/03/18;93;;;;;;
33573;11559;75488;CC;6/03/18;36;;;;;;
33574;10286;79077;CC;5/03/18;39;;;;;;
33575;10293;79255;CC;5/03/18;54;;;;;;
33576;10406;79767;CC;5/03/18;40;;;;;;
33577;10453;81835;CC;5/03/18;113;;;;;;
33578;10466;80573;CC;5/03/18;96;;;;;;
33579;10532;77909;CC;5/03/18;115;;;;;;
33580;10547;80286;CC;5/03/18;94;;;;;;
33581;10658;73393;CC;5/03/18;94;;;;;;
33582;10798;73135;CC;5/03/18;50;;;;;;
33583;10927;77187;CC;5/03/18;40;;;;;;
33584;10961;78624;CC;5/03/18;48;;;;;;
33585;11016;78611;CC;5/03/18;116;;;;;;
33586;11041;78662;CC;5/03/18;101;;;;;;
33587;11117;72322;CC;5/03/18;70;;;;;;
33588;11183;78517;CC;5/03/18;52;;;;;;
33589;11190;80349;CC;5/03/18;94;;;;;;
33590;11249;76008;CC;5/03/18;56;;;;;;
33591;11262;74359;TI;5/03/18;101;;;;;;
33592;11310;72290;CC;5/03/18;39;;;;;;
33593;11440;77367;CC;5/03/18;90;;;;;;
33594;11511;78910;CC;5/03/18;72;;;;;;
33595;11526;76571;CC;5/03/18;78;;;;;;
33596;10301;78466;CC;4/03/18;58;;;;;;
33597;10314;81288;CC;4/03/18;40;;;;;;
33598;10338;78265;CC;4/03/18;60;;;;;;
33599;10370;73201;CC;4/03/18;57;;;;;;
33600;10414;77362;CC;4/03/18;43;;;;;;
33601;10415;72766;CC;4/03/18;72;;;;;;
33602;10593;75893;CC;4/03/18;85;;;;;;
33603;10672;81672;TI;4/03/18;48;;;;;;
33604;10718;80998;CC;4/03/18;54;;;;;;
33605;10894;80390;CC;4/03/18;37;;;;;;
33606;10911;73210;CC;4/03/18;88;;;;;;
33607;10920;75329;CC;4/03/18;39;;;;;;
33608;10921;77055;CC;4/03/18;76;;;;;;
33609;11044;73869;CC;4/03/18;103;;;;;;
33610;11071;78583;CC;4/03/18;48;;;;;;
33611;11220;76378;CC;4/03/18;53;;;;;;
33612;11251;80102;CC;4/03/18;47;;;;;;
33613;11306;75482;CC;4/03/18;60;;;;;;
33614;11309;77266;CC;4/03/18;62;;;;;;
33615;11314;80960;CC;4/03/18;48;;;;;;
33616;11329;81174;CC;4/03/18;82;;;;;;
33617;11342;81733;CC;4/03/18;118;;;;;;
33618;11376;74175;CC;4/03/18;33;;;;;;
33619;11431;81249;CC;4/03/18;33;;;;;;
33620;11478;80915;CC;4/03/18;53;;;;;;
33621;11502;72885;CC;4/03/18;66;;;;;;
33622;10264;78375;CC;3/03/18;31;;;;;;
33623;10271;78787;CC;3/03/18;33;;;;;;
33624;10427;73036;CC;3/03/18;89;;;;;;
33625;10438;72945;CC;3/03/18;31;;;;;;
33626;10525;73163;CC;3/03/18;108;;;;;;
33627;10752;76639;CC;3/03/18;85;;;;;;
33628;10855;74299;CC;3/03/18;106;;;;;;
33629;10962;75929;CC;3/03/18;100;;;;;;
33630;11119;74484;CC;3/03/18;92;;;;;;
33631;11165;79687;CC;3/03/18;41;;;;;;
33632;11256;76992;CC;3/03/18;46;;;;;;
33633;11269;77279;CC;3/03/18;42;;;;;;
33634;11333;75910;CC;3/03/18;86;;;;;;
33635;11386;75042;CC;3/03/18;88;;;;;;
33636;11405;78027;CC;3/03/18;51;;;;;;
33637;11558;77810;CC;3/03/18;81;;;;;;
33638;10278;76857;CC;2/03/18;31;;;;;;
33639;10358;73564;CC;2/03/18;57;;;;;;
33640;10428;81438;CC;2/03/18;101;;;;;;
33641;10449;81948;CC;2/03/18;112;;;;;;
33642;10587;73153;CC;2/03/18;45;;;;;;
33643;10632;82020;CC;2/03/18;84;;;;;;
33644;10633;79274;CC;2/03/18;40;;;;;;
33645;10646;72834;CC;2/03/18;99;;;;;;
33646;10651;79983;CC;2/03/18;84;;;;;;
33647;10685;77880;CC;2/03/18;54;;;;;;
33648;10781;72996;CC;2/03/18;48;;;;;;
33649;10784;79647;CC;2/03/18;65;;;;;;
33650;10857;81204;CC;2/03/18;102;;;;;;
33651;10934;80757;CC;2/03/18;100;;;;;;
33652;10967;74859;TI;2/03/18;73;;;;;;
33653;11000;72391;CC;2/03/18;51;;;;;;
33654;11023;79592;CC;2/03/18;99;;;;;;
33655;11024;74602;CC;2/03/18;87;;;;;;
33656;11105;77616;CC;2/03/18;46;;;;;;
33657;11127;76032;CC;2/03/18;88;;;;;;
33658;11240;72400;CC;2/03/18;83;;;;;;
33659;11279;82032;CC;2/03/18;106;;;;;;
33660;11295;75293;CC;2/03/18;54;;;;;;
33661;11307;81814;CC;2/03/18;85;;;;;;
33662;11404;75126;CC;2/03/18;44;;;;;;
33663;11473;80458;CC;2/03/18;75;;;;;;
33664;11483;72129;CC;2/03/18;112;;;;;;
33665;11505;81022;CC;2/03/18;114;;;;;;
33666;10263;72869;CC;1/03/18;56;;;;;;
33667;10457;80740;CC;1/03/18;87;;;;;;
33668;10469;74589;CC;1/03/18;108;;;;;;
33669;10519;72337;CC;1/03/18;31;;;;;;
33670;10560;78648;CC;1/03/18;83;;;;;;
33671;10675;81754;CC;1/03/18;70;;;;;;
33672;10703;73251;CC;1/03/18;50;;;;;;
33673;10935;79668;CC;1/03/18;100;;;;;;
33674;10941;74756;CC;1/03/18;81;;;;;;
33675;11040;78456;CC;1/03/18;38;;;;;;
33676;11080;79235;CC;1/03/18;112;;;;;;
33677;11130;72922;CC;1/03/18;69;;;;;;
33678;11199;74537;CC;1/03/18;76;;;;;;
33679;11227;73647;CC;1/03/18;77;;;;;;
33680;11324;73278;CC;1/03/18;118;;;;;;
33681;11418;79493;CC;1/03/18;58;;;;;;
33682;11442;73817;CC;1/03/18;90;;;;;;
33683;11497;73458;TI;1/03/18;65;;;;;;
33684;10309;81278;CC;28/02/18;43;;;;;;
33685;10440;81152;CC;28/02/18;108;;;;;;
33686;10479;80646;CC;28/02/18;110;;;;;;
33687;10483;79754;CC;28/02/18;117;;;;;;
33688;10503;75898;CC;28/02/18;55;;;;;;
33689;10571;78622;TI;28/02/18;104;;;;;;
33690;10647;74362;TI;28/02/18;73;;;;;;
33691;10654;76409;CC;28/02/18;112;;;;;;
33692;10779;78664;CC;28/02/18;110;;;;;;
33693;10844;80670;TI;28/02/18;102;;;;;;
33694;11034;80308;CC;28/02/18;66;;;;;;
33695;11102;72379;CC;28/02/18;110;;;;;;
33696;11141;73705;CC;28/02/18;74;;;;;;
33697;11166;78467;CC;28/02/18;105;;;;;;
33698;11196;81236;TI;28/02/18;76;;;;;;
33699;11214;78470;CC;28/02/18;58;;;;;;
33700;11264;80089;CC;28/02/18;53;;;;;;
33701;11302;73283;CC;28/02/18;88;;;;;;
33702;11426;81945;CC;28/02/18;118;;;;;;
33703;11430;77624;CC;28/02/18;84;;;;;;
33704;10327;75607;CC;27/02/18;50;;;;;;
33705;10347;74805;CC;27/02/18;51;;;;;;
33706;10520;72472;CC;27/02/18;38;;;;;;
33707;10617;74897;CC;27/02/18;100;;;;;;
33708;10648;81800;TI;27/02/18;106;;;;;;
33709;10742;74925;CC;27/02/18;42;;;;;;
33710;11031;81794;CC;27/02/18;33;;;;;;
33711;11192;73351;CC;27/02/18;31;;;;;;
33712;11277;73952;CC;27/02/18;37;;;;;;
33713;11491;80099;CC;27/02/18;46;;;;;;
33714;10349;80900;CC;26/02/18;44;;;;;;
33715;10400;81212;CC;26/02/18;54;;;;;;
33716;10441;72409;CC;26/02/18;49;;;;;;
33717;10458;78387;CC;26/02/18;78;;;;;;
33718;10485;75892;CC;26/02/18;89;;;;;;
33719;10494;81207;CC;26/02/18;57;;;;;;
33720;10546;80764;CC;26/02/18;60;;;;;;
33721;10599;81629;CC;26/02/18;110;;;;;;
33722;10644;76764;CC;26/02/18;38;;;;;;
33723;10715;79761;CC;26/02/18;116;;;;;;
33724;10762;74196;CC;26/02/18;88;;;;;;
33725;10772;79794;CC;26/02/18;94;;;;;;
33726;10801;76393;CC;26/02/18;46;;;;;;
33727;10848;73306;CC;26/02/18;66;;;;;;
33728;10858;76728;CC;26/02/18;85;;;;;;
33729;10905;76607;CC;26/02/18;83;;;;;;
33730;10915;78631;CC;26/02/18;70;;;;;;
33731;10988;76692;CC;26/02/18;100;;;;;;
33732;11020;81793;CC;26/02/18;50;;;;;;
33733;11083;72169;CC;26/02/18;81;;;;;;
33734;11091;81092;CC;26/02/18;31;;;;;;
33735;11125;76350;CC;26/02/18;107;;;;;;
33736;11236;76938;CC;26/02/18;34;;;;;;
33737;11326;75548;CC;26/02/18;77;;;;;;
33738;11389;75322;CC;26/02/18;44;;;;;;
33739;11522;79127;CC;26/02/18;34;;;;;;
33740;10409;78034;CC;25/02/18;120;;;;;;
33741;10417;80533;CC;25/02/18;73;;;;;;
33742;10477;80087;CC;25/02/18;78;;;;;;
33743;10497;73769;CC;25/02/18;36;;;;;;
33744;10676;74535;CC;25/02/18;90;;;;;;
33745;10874;73055;CC;25/02/18;49;;;;;;
33746;10895;78257;CC;25/02/18;101;;;;;;
33747;10907;77702;CC;25/02/18;95;;;;;;
33748;10937;75834;TI;25/02/18;69;;;;;;
33749;10979;80167;CC;25/02/18;115;;;;;;
33750;11060;72537;CC;25/02/18;102;;;;;;
33751;11101;76018;CC;25/02/18;71;;;;;;
33752;11144;78687;CC;25/02/18;34;;;;;;
33753;11218;77203;CC;25/02/18;111;;;;;;
33754;11225;73321;CC;25/02/18;93;;;;;;
33755;11259;79501;CC;25/02/18;100;;;;;;
33756;11332;77633;CC;25/02/18;70;;;;;;
33757;11345;73340;CC;25/02/18;45;;;;;;
33758;11458;76854;CC;25/02/18;34;;;;;;
33759;11462;73224;CC;25/02/18;44;;;;;;
33760;11463;78175;CC;25/02/18;59;;;;;;
33761;11536;79030;CC;25/02/18;44;;;;;;
33762;10315;76189;CC;24/02/18;60;;;;;;
33763;10357;80375;CC;24/02/18;57;;;;;;
33764;10549;74526;CC;24/02/18;51;;;;;;
33765;10736;72303;CC;24/02/18;33;;;;;;
33766;10744;75276;CC;24/02/18;65;;;;;;
33767;10748;75756;CC;24/02/18;86;;;;;;
33768;10780;77487;CC;24/02/18;68;;;;;;
33769;10843;76765;CC;24/02/18;82;;;;;;
33770;10964;76562;CC;24/02/18;51;;;;;;
33771;11006;79506;CC;24/02/18;35;;;;;;
33772;11009;74857;CC;24/02/18;80;;;;;;
33773;11184;77607;CC;24/02/18;74;;;;;;
33774;11278;75460;CC;24/02/18;101;;;;;;
33775;11301;79010;CC;24/02/18;66;;;;;;
33776;10274;82044;CC;23/02/18;36;;;;;;
33777;10365;75229;CC;23/02/18;98;;;;;;
33778;10459;78749;CC;23/02/18;47;;;;;;
33779;10460;81627;CC;23/02/18;43;;;;;;
33780;10499;78786;CC;23/02/18;94;;;;;;
33781;10621;78845;TI;23/02/18;31;;;;;;
33782;10638;77631;TI;23/02/18;62;;;;;;
33783;10823;79781;TI;23/02/18;83;;;;;;
33784;11025;80605;CC;23/02/18;88;;;;;;
33785;11028;73945;CC;23/02/18;77;;;;;;
33786;11129;75297;CC;23/02/18;117;;;;;;
33787;11186;76643;CC;23/02/18;110;;;;;;
33788;11200;81786;CC;23/02/18;110;;;;;;
33789;11286;79484;CC;23/02/18;118;;;;;;
33790;11313;72211;CC;23/02/18;33;;;;;;
33791;11409;78818;CC;23/02/18;113;;;;;;
33792;11487;81682;CC;23/02/18;70;;;;;;
33793;10306;76364;CC;22/02/18;46;;;;;;
33794;10308;80643;CC;22/02/18;36;;;;;;
33795;10348;79805;CC;22/02/18;47;;;;;;
33796;10461;79820;CC;22/02/18;87;;;;;;
33797;10501;75935;CC;22/02/18;92;;;;;;
33798;10641;75868;CC;22/02/18;105;;;;;;
33799;10737;77142;CC;22/02/18;39;;;;;;
33800;10796;72528;CC;22/02/18;100;;;;;;
33801;10813;79675;CC;22/02/18;58;;;;;;
33802;10836;77079;CC;22/02/18;57;;;;;;
33803;10869;75415;CC;22/02/18;111;;;;;;
33804;10932;75221;CC;22/02/18;70;;;;;;
33805;11012;72974;CC;22/02/18;69;;;;;;
33806;11045;72112;CC;22/02/18;118;;;;;;
33807;11115;73686;CC;22/02/18;82;;;;;;
33808;11340;79344;CC;22/02/18;112;;;;;;
33809;11363;72914;CC;22/02/18;80;;;;;;
33810;11407;75038;CC;22/02/18;112;;;;;;
33811;11428;80901;CC;22/02/18;38;;;;;;
33812;11477;79753;CC;22/02/18;89;;;;;;
33813;11485;75755;CC;22/02/18;71;;;;;;
33814;11546;78275;CC;22/02/18;83;;;;;;
33815;11550;75930;CC;22/02/18;115;;;;;;
33816;10310;81449;CC;21/02/18;41;;;;;;
33817;10333;80143;CC;21/02/18;58;;;;;;
33818;10350;77259;TI;21/02/18;55;;;;;;
33819;10407;80614;CC;21/02/18;90;;;;;;
33820;10429;78113;CC;21/02/18;96;;;;;;
33821;10465;81679;CC;21/02/18;44;;;;;;
33822;10492;78106;CC;21/02/18;92;;;;;;
33823;10597;76518;CC;21/02/18;90;;;;;;
33824;10653;72859;CC;21/02/18;45;;;;;;
33825;10686;72527;CC;21/02/18;52;;;;;;
33826;10693;80034;CC;21/02/18;41;;;;;;
33827;10778;78965;CC;21/02/18;71;;;;;;
33828;10884;79339;CC;21/02/18;32;;;;;;
33829;10922;77113;CC;21/02/18;54;;;;;;
33830;11123;73701;CC;21/02/18;40;;;;;;
33831;11447;76028;CC;21/02/18;62;;;;;;
33832;11467;76027;CC;21/02/18;58;;;;;;
33833;11495;78705;CC;21/02/18;120;;;;;;
33834;11521;80634;CC;21/02/18;55;;;;;;
33835;10297;78217;CC;20/02/18;44;;;;;;
33836;10402;79181;CC;20/02/18;43;;;;;;
33837;10474;76274;CC;20/02/18;35;;;;;;
33838;10523;79554;CC;20/02/18;71;;;;;;
33839;10552;79669;CC;20/02/18;86;;;;;;
33840;10586;75470;CC;20/02/18;84;;;;;;
33841;10591;75528;TI;20/02/18;118;;;;;;
33842;10612;81293;CC;20/02/18;54;;;;;;
33843;10657;78190;CC;20/02/18;70;;;;;;
33844;10704;76534;CC;20/02/18;46;;;;;;
33845;10713;80320;CC;20/02/18;101;;;;;;
33846;10757;80109;CC;20/02/18;96;;;;;;
33847;10774;79056;CC;20/02/18;52;;;;;;
33848;10795;74353;CC;20/02/18;107;;;;;;
33849;10807;75536;CC;20/02/18;97;;;;;;
33850;10890;72860;CC;20/02/18;98;;;;;;
33851;10914;80867;CC;20/02/18;95;;;;;;
33852;10924;74429;CC;20/02/18;50;;;;;;
33853;10997;79338;CC;20/02/18;59;;;;;;
33854;11039;77540;CC;20/02/18;71;;;;;;
33855;11047;76762;CC;20/02/18;39;;;;;;
33856;11088;81127;CC;20/02/18;56;;;;;;
33857;11106;80045;CC;20/02/18;98;;;;;;
33858;11107;74427;CC;20/02/18;99;;;;;;
33859;11168;72951;CC;20/02/18;116;;;;;;
33860;11266;73312;CC;20/02/18;103;;;;;;
33861;11285;73298;CC;20/02/18;60;;;;;;
33862;11525;73924;CC;20/02/18;118;;;;;;
33863;11552;81281;CC;20/02/18;54;;;;;;
33864;10425;81355;CC;19/02/18;114;;;;;;
33865;10430;78610;CC;19/02/18;38;;;;;;
33866;10526;78240;CC;19/02/18;65;;;;;;
33867;10576;78143;CC;19/02/18;96;;;;;;
33868;10680;79670;CC;19/02/18;106;;;;;;
33869;10687;80768;CC;19/02/18;76;;;;;;
33870;10750;80519;CC;19/02/18;78;;;;;;
33871;10805;79823;CC;19/02/18;116;;;;;;
33872;10819;74436;CC;19/02/18;43;;;;;;
33873;10826;80918;CC;19/02/18;115;;;;;;
33874;10840;80115;CC;19/02/18;60;;;;;;
33875;10889;76822;CC;19/02/18;105;;;;;;
33876;10926;75183;CC;19/02/18;90;;;;;;
33877;10936;72850;TI;19/02/18;67;;;;;;
33878;10948;80292;CC;19/02/18;100;;;;;;
33879;10975;79732;CC;19/02/18;60;;;;;;
33880;11068;74569;CC;19/02/18;113;;;;;;
33881;11079;75641;CC;19/02/18;81;;;;;;
33882;11191;78474;CC;19/02/18;106;;;;;;
33883;11198;76343;CC;19/02/18;39;;;;;;
33884;11217;80470;CC;19/02/18;40;;;;;;
33885;11244;76811;CC;19/02/18;90;;;;;;
33886;11273;76403;CC;19/02/18;33;;;;;;
33887;11321;77963;CC;19/02/18;98;;;;;;
33888;11399;81113;CC;19/02/18;48;;;;;;
33889;11421;80970;CC;19/02/18;93;;;;;;
33890;11449;72578;CC;19/02/18;40;;;;;;
33891;11469;73761;CC;19/02/18;63;;;;;;
33892;10325;73005;CC;18/02/18;37;;;;;;
33893;10340;75708;CC;18/02/18;54;;;;;;
33894;10468;73719;CC;18/02/18;47;;;;;;
33895;10475;80546;CC;18/02/18;91;;;;;;
33896;10495;79598;CC;18/02/18;120;;;;;;
33897;10553;78507;CC;18/02/18;89;;;;;;
33898;10557;77305;CC;18/02/18;109;;;;;;
33899;10562;72378;CC;18/02/18;77;;;;;;
33900;10592;78384;CC;18/02/18;55;;;;;;
33901;10625;76214;CC;18/02/18;106;;;;;;
33902;10661;81059;CC;18/02/18;108;;;;;;
33903;10674;74014;TI;18/02/18;31;;;;;;
33904;10820;78338;CC;18/02/18;112;;;;;;
33905;10852;75077;CC;18/02/18;41;;;;;;
33906;10898;77318;CC;18/02/18;103;;;;;;
33907;10901;76779;CC;18/02/18;49;;;;;;
33908;10917;75739;CC;18/02/18;108;;;;;;
33909;10976;73664;CC;18/02/18;95;;;;;;
33910;11046;76155;CC;18/02/18;103;;;;;;
33911;11149;81810;CC;18/02/18;53;;;;;;
33912;11235;81441;CC;18/02/18;66;;;;;;
33913;11299;72624;CC;18/02/18;64;;;;;;
33914;11344;73246;CC;18/02/18;31;;;;;;
33915;11383;81461;CC;18/02/18;114;;;;;;
33916;11443;72350;CC;18/02/18;56;;;;;;
33917;11492;81658;CC;18/02/18;71;;;;;;
33918;10289;76573;CC;17/02/18;40;;;;;;
33919;10455;79094;CC;17/02/18;37;;;;;;
33920;10462;79965;CC;17/02/18;107;;;;;;
33921;10579;78344;CC;17/02/18;41;;;;;;
33922;10624;80173;CC;17/02/18;94;;;;;;
33923;10630;79060;CC;17/02/18;31;;;;;;
33924;10650;79034;CC;17/02/18;68;;;;;;
33925;10706;76070;CC;17/02/18;51;;;;;;
33926;10720;73092;CC;17/02/18;99;;;;;;
33927;10766;74834;CC;17/02/18;95;;;;;;
33928;10769;73209;CC;17/02/18;71;;;;;;
33929;10847;72822;CC;17/02/18;42;;;;;;
33930;10851;80810;CC;17/02/18;65;;;;;;
33931;10887;80638;CC;17/02/18;116;;;;;;
33932;10931;79402;CC;17/02/18;42;;;;;;
33933;10947;76618;CC;17/02/18;39;;;;;;
33934;10972;74068;CC;17/02/18;68;;;;;;
33935;11052;76735;CC;17/02/18;33;;;;;;
33936;11057;77836;CC;17/02/18;117;;;;;;
33937;11097;78706;TI;17/02/18;109;;;;;;
33938;11270;72285;CC;17/02/18;54;;;;;;
33939;11293;78096;CC;17/02/18;53;;;;;;
33940;11360;80825;CC;17/02/18;43;;;;;;
33941;11371;76283;CC;17/02/18;92;;;;;;
33942;11420;79464;CC;17/02/18;94;;;;;;
33943;11515;77353;CC;17/02/18;70;;;;;;
33944;10261;72543;CC;16/02/18;105;;;;;;
33945;10328;74994;CC;16/02/18;34;;;;;;
33946;10379;77753;CC;16/02/18;79;;;;;;
33947;10486;73836;CC;16/02/18;116;;;;;;
33948;10522;77067;CC;16/02/18;113;;;;;;
33949;10528;73295;CC;16/02/18;38;;;;;;
33950;10645;78690;CC;16/02/18;36;;;;;;
33951;10770;73733;CC;16/02/18;81;;;;;;
33952;10786;72883;CC;16/02/18;98;;;;;;
33953;10919;79842;CC;16/02/18;118;;;;;;
33954;10956;74506;CC;16/02/18;92;;;;;;
33955;11177;75743;CC;16/02/18;60;;;;;;
33956;11197;79419;CC;16/02/18;104;;;;;;
33957;11323;81534;CC;16/02/18;100;;;;;;
33958;11423;74977;CC;16/02/18;80;;;;;;
33959;11479;75330;CC;16/02/18;71;;;;;;
33960;11513;77904;CC;16/02/18;55;;;;;;
33961;11520;79290;CC;16/02/18;117;;;;;;
33962;10291;75060;CC;15/02/18;36;;;;;;
33963;10294;72224;CC;15/02/18;32;;;;;;
33964;10508;72802;CC;15/02/18;119;;;;;;
33965;10584;81951;CC;15/02/18;98;;;;;;
33966;10601;81277;CC;15/02/18;81;;;;;;
33967;10609;72522;CC;15/02/18;32;;;;;;
33968;10642;75436;CC;15/02/18;97;;;;;;
33969;10794;74233;CC;15/02/18;106;;;;;;
33970;10882;72162;CC;15/02/18;100;;;;;;
33971;10918;72456;CC;15/02/18;111;;;;;;
33972;11036;80615;CC;15/02/18;56;;;;;;
33973;11090;77140;CC;15/02/18;75;;;;;;
33974;11121;76081;CC;15/02/18;40;;;;;;
33975;11146;72209;CC;15/02/18;72;;;;;;
33976;11174;81562;CC;15/02/18;53;;;;;;
33977;11181;77898;CC;15/02/18;66;;;;;;
33978;11242;80135;CC;15/02/18;109;;;;;;
33979;11362;75636;CC;15/02/18;120;;;;;;
33980;11377;75047;CC;15/02/18;44;;;;;;
33981;10272;80684;CC;14/02/18;50;;;;;;
33982;10287;75872;CC;14/02/18;54;;;;;;
33983;10476;80471;TI;14/02/18;119;;;;;;
33984;10512;73276;CC;14/02/18;73;;;;;;
33985;10529;77807;CC;14/02/18;43;;;;;;
33986;10565;81132;CC;14/02/18;118;;;;;;
33987;10792;76263;CC;14/02/18;89;;;;;;
33988;10845;82048;CC;14/02/18;45;;;;;;
33989;10854;76847;CC;14/02/18;50;;;;;;
33990;10900;74482;CC;14/02/18;71;;;;;;
33991;10929;73362;CC;14/02/18;114;;;;;;
33992;11084;79792;CC;14/02/18;46;;;;;;
33993;11150;74261;CC;14/02/18;88;;;;;;
33994;11153;79832;CC;14/02/18;84;;;;;;
33995;11178;81462;CC;14/02/18;106;;;;;;
33996;11201;73409;CC;14/02/18;74;;;;;;
33997;11245;75397;CC;14/02/18;97;;;;;;
33998;11265;77765;CC;14/02/18;107;;;;;;
33999;11288;78960;CC;14/02/18;58;;;;;;
34000;11296;79591;CC;14/02/18;55;;;;;;
34001;11341;79438;CC;14/02/18;43;;;;;;
34002;11382;80730;CC;14/02/18;109;;;;;;
34003;11427;77543;CC;14/02/18;74;;;;;;
34004;11459;78640;CC;14/02/18;113;;;;;;
34005;10296;74788;CC;13/02/18;44;;;;;;
34006;10395;76845;CC;13/02/18;90;;;;;;
34007;10408;80282;CC;13/02/18;47;;;;;;
34008;10605;79771;CC;13/02/18;47;;;;;;
34009;10663;75338;CC;13/02/18;91;;;;;;
34010;10689;81306;CC;13/02/18;91;;;;;;
34011;10701;72227;CC;13/02/18;43;;;;;;
34012;10723;76260;CC;13/02/18;108;;;;;;
34013;10734;76507;CC;13/02/18;68;;;;;;
34014;10799;78239;CC;13/02/18;117;;;;;;
34015;10832;74832;CC;13/02/18;94;;;;;;
34016;10833;81958;CC;13/02/18;113;;;;;;
34017;11074;81088;CC;13/02/18;95;;;;;;
34018;11281;78746;CC;13/02/18;42;;;;;;
34019;11334;73249;CC;13/02/18;89;;;;;;
34020;11358;76355;CC;13/02/18;88;;;;;;
34021;11401;75948;CC;13/02/18;63;;;;;;
34022;11417;75808;CC;13/02/18;72;;;;;;
34023;11439;74928;CC;13/02/18;115;;;;;;
34024;11456;78196;CC;13/02/18;61;;;;;;
34025;11509;80383;CC;13/02/18;112;;;;;;
34026;10330;76062;CC;12/02/18;32;;;;;;
34027;10363;72585;CC;12/02/18;70;;;;;;
34028;10372;72993;CC;12/02/18;53;;;;;;
34029;10448;73087;CC;12/02/18;58;;;;;;
34030;10505;81010;CC;12/02/18;46;;;;;;
34031;10538;81643;CC;12/02/18;55;;;;;;
34032;10590;76647;CC;12/02/18;94;;;;;;
34033;10730;78460;TI;12/02/18;42;;;;;;
34034;10740;77029;CC;12/02/18;97;;;;;;
34035;10741;76869;CC;12/02/18;37;;;;;;
34036;10827;76174;CC;12/02/18;43;;;;;;
34037;10849;76712;CC;12/02/18;79;;;;;;
34038;10879;75888;CC;12/02/18;86;;;;;;
34039;11042;72520;CC;12/02/18;54;;;;;;
34040;11065;80239;CC;12/02/18;46;;;;;;
34041;11076;73594;TI;12/02/18;44;;;;;;
34042;11158;77545;CC;12/02/18;66;;;;;;
34043;11164;80555;CC;12/02/18;55;;;;;;
34044;11167;77379;CC;12/02/18;61;;;;;;
34045;11224;82047;CC;12/02/18;47;;;;;;
34046;11248;75502;CC;12/02/18;117;;;;;;
34047;11464;73511;CC;12/02/18;57;;;;;;
34048;11470;72981;CC;12/02/18;57;;;;;;
34049;11476;77235;CC;12/02/18;91;;;;;;
34050;11489;72130;CC;12/02/18;44;;;;;;
34051;11534;75572;CC;12/02/18;64;;;;;;
34052;11556;75613;CC;12/02/18;57;;;;;;
34053;10267;80847;CC;11/02/18;51;;;;;;
34054;10282;82035;CC;11/02/18;53;;;;;;
34055;10489;73366;CC;11/02/18;78;;;;;;
34056;10490;80600;CC;11/02/18;78;;;;;;
34057;10518;77819;CC;11/02/18;69;;;;;;
34058;10594;81575;CC;11/02/18;49;;;;;;
34059;10643;77801;CC;11/02/18;68;;;;;;
34060;10700;77258;CC;11/02/18;115;;;;;;
34061;10707;80789;CC;11/02/18;46;;;;;;
34062;10782;79092;CC;11/02/18;104;;;;;;
34063;10908;76934;CC;11/02/18;112;;;;;;
34064;10978;76341;CC;11/02/18;64;;;;;;
34065;11003;79950;CC;11/02/18;57;;;;;;
34066;11128;78076;CC;11/02/18;111;;;;;;
34067;11159;74150;CC;11/02/18;32;;;;;;
34068;11169;80364;CC;11/02/18;59;;;;;;
34069;11223;77886;CC;11/02/18;53;;;;;;
