IDALOJAMIENTO,DIRECCION,NUMHABITACION,TIPOHABITACION,TIPOOPHAB
9751,6 Anzinger Way,1,Individual,PersonaNatural
9752,671 Nancy Point,1,Compartida,PersonaNatural
9753,9944 Melvin Hill,4,Compartida,PersonaNatural
9754,588 Sycamore Circle,4,Compartida,PersonaNatural
9755,963 Pennsylvania Junction,1,Compartida,PersonaNatural
9756,64 Clyde Gallagher Alley,3,Compartida,PersonaNatural
9757,80320 Vahlen Hill,2,Individual,PersonaNatural
9758,4328 Redwing Lane,1,Individual,PersonaNatural
9759,403 Waywood Crossing,2,Individual,PersonaNatural
9760,70 Dwight Pass,2,Individual,PersonaNatural
9761,397 Talisman Trail,4,Individual,PersonaNatural
9762,1979 Algoma Park,1,Compartida,PersonaNatural
9763,738 Arkansas Street,1,Individual,PersonaNatural
9764,9 Leroy Trail,3,Individual,PersonaNatural
9765,979 Delladonna Hill,1,Compartida,PersonaNatural
9766,38 Porter Lane,2,Individual,PersonaNatural
9767,443 Melvin Street,4,Individual,PersonaNatural
9768,734 Larry Pass,2,Individual,PersonaNatural
9769,5 Sage Point,1,Individual,PersonaNatural
9770,81 Stang Junction,4,Individual,PersonaNatural
9771,7864 4th Pass,3,Compartida,PersonaNatural
9772,20 Buell Road,3,Compartida,PersonaNatural
9773,6014 Clyde Gallagher Avenue,4,Compartida,PersonaNatural
9774,01987 Dayton Parkway,1,Individual,PersonaNatural
9775,668 Susan Trail,2,Individual,PersonaNatural
9776,79781 Armistice Trail,1,Individual,PersonaNatural
9777,846 Kedzie Pass,3,Individual,PersonaNatural
9778,71 Tony Drive,4,Compartida,PersonaNatural
9779,84033 Stang Place,4,Compartida,PersonaNatural
9780,862 Iowa Drive,3,Individual,PersonaNatural
9781,7131 Merrick Pass,2,Compartida,PersonaNatural
9782,51794 4th Junction,4,Individual,PersonaNatural
9783,15 Sommers Park,2,Compartida,PersonaNatural
9784,59711 5th Plaza,3,Individual,PersonaNatural
9785,6 Sullivan Crossing,4,Compartida,PersonaNatural
9786,66 Lyons Road,4,Individual,PersonaNatural
9787,4 Lake View Street,4,Individual,PersonaNatural
9788,0 Kinsman Lane,4,Compartida,PersonaNatural
9789,402 Starling Terrace,3,Individual,PersonaNatural
9790,61 Dawn Place,1,Compartida,PersonaNatural
9791,3559 Sullivan Place,2,Compartida,PersonaNatural
9792,48188 Stuart Circle,2,Compartida,PersonaNatural
9793,448 Lyons Park,1,Compartida,PersonaNatural
9794,2639 Artisan Hill,3,Individual,PersonaNatural
9795,96 Pennsylvania Terrace,3,Individual,PersonaNatural
9796,9 Walton Road,3,Compartida,PersonaNatural
9797,5834 Gina Crossing,4,Individual,PersonaNatural
9798,5 Karstens Point,2,Individual,PersonaNatural
9799,86670 Harper Alley,4,Individual,PersonaNatural
9800,08627 Lerdahl Parkway,3,Individual,PersonaNatural
9801,41 Scoville Center,4,Individual,PersonaNatural
9802,19510 Di Loreto Crossing,4,Compartida,PersonaNatural
9803,18 Blue Bill Park Junction,1,Individual,PersonaNatural
9804,0414 Carberry Way,2,Compartida,PersonaNatural
9805,91 Fieldstone Park,2,Individual,PersonaNatural
9806,1407 Northland Plaza,3,Individual,PersonaNatural
9807,64 La Follette Avenue,3,Individual,PersonaNatural
9808,8 Lillian Road,3,Individual,PersonaNatural
9809,16883 Meadow Ridge Trail,4,Compartida,PersonaNatural
9810,03661 Canary Park,3,Individual,PersonaNatural
9811,5752 Elmside Terrace,3,Individual,PersonaNatural
9812,1770 Elmside Center,2,Compartida,PersonaNatural
9813,21 Carberry Court,1,Individual,PersonaNatural
9814,04881 Scott Court,4,Individual,PersonaNatural
9815,7234 Warner Drive,2,Individual,PersonaNatural
9816,887 Havey Pass,2,Individual,PersonaNatural
9817,2 Roxbury Point,3,Compartida,PersonaNatural
9818,9701 Fisk Way,2,Compartida,PersonaNatural
9819,4 Blackbird Pass,1,Individual,PersonaNatural
9820,9308 4th Parkway,4,Individual,PersonaNatural
9821,946 Logan Drive,4,Compartida,PersonaNatural
9822,9898 Orin Alley,3,Individual,PersonaNatural
9823,64508 Lake View Trail,2,Compartida,PersonaNatural
9824,1546 Mendota Parkway,2,Compartida,PersonaNatural
9825,57315 Elgar Center,4,Individual,PersonaNatural
9826,1236 Victoria Terrace,4,Compartida,PersonaNatural
9827,3825 Kennedy Place,4,Individual,PersonaNatural
9828,6 Little Fleur Hill,1,Compartida,PersonaNatural
9829,475 1st Pass,2,Compartida,PersonaNatural
9830,9813 Rowland Place,4,Individual,PersonaNatural
9831,603 Jana Drive,4,Compartida,PersonaNatural
9832,103 Weeping Birch Crossing,4,Individual,PersonaNatural
9833,94339 Armistice Park,2,Individual,PersonaNatural
9834,209 Butternut Crossing,1,Compartida,PersonaNatural
9835,12 East Park,1,Individual,PersonaNatural
9836,2 Moulton Alley,3,Compartida,PersonaNatural
9837,3 Ridgeway Road,3,Individual,PersonaNatural
9838,8479 Westridge Trail,2,Compartida,PersonaNatural
9839,709 Schurz Lane,2,Compartida,PersonaNatural
9840,642 Lighthouse Bay Way,3,Individual,PersonaNatural
9841,0 Swallow Pass,3,Compartida,PersonaNatural
9842,59719 Hintze Avenue,1,Compartida,PersonaNatural
9843,80 Hooker Terrace,4,Individual,PersonaNatural
9844,744 Schurz Hill,2,Compartida,PersonaNatural
9845,4765 Superior Park,4,Individual,PersonaNatural
9846,9021 Division Crossing,2,Individual,PersonaNatural
9847,93076 Reindahl Court,1,Compartida,PersonaNatural
9848,18 Clyde Gallagher Plaza,2,Compartida,PersonaNatural
9849,78379 Kedzie Court,3,Individual,PersonaNatural
9850,7 Longview Hill,1,Compartida,PersonaNatural
9851,2724 Lawn Court,3,Compartida,PersonaNatural
9852,1 Ohio Terrace,2,Individual,PersonaNatural
9853,419 Green Ridge Avenue,3,Individual,PersonaNatural
9854,51757 Luster Avenue,2,Individual,PersonaNatural
9855,5771 Arizona Place,3,Individual,PersonaNatural
9856,813 Hansons Pass,1,Individual,PersonaNatural
9857,827 Mallard Lane,3,Individual,PersonaNatural
9858,56744 Summerview Street,4,Compartida,PersonaNatural
9859,325 Derek Pass,4,Compartida,PersonaNatural
9860,49962 Pepper Wood Pass,4,Individual,PersonaNatural
9861,9246 Moland Street,1,Individual,PersonaNatural
9862,7 Vera Terrace,2,Individual,PersonaNatural
9863,315 Macpherson Court,2,Compartida,PersonaNatural
9864,683 Chinook Way,1,Compartida,PersonaNatural
9865,423 Bayside Place,1,Individual,PersonaNatural
9866,3810 Mayfield Junction,4,Compartida,PersonaNatural
9867,60272 Holmberg Crossing,2,Compartida,PersonaNatural
9868,5895 Buhler Crossing,3,Individual,PersonaNatural
9869,5797 Mesta Drive,2,Compartida,PersonaNatural
9870,8 Oxford Crossing,2,Individual,PersonaNatural
9871,886 Barnett Place,3,Individual,PersonaNatural
9872,895 Mandrake Center,2,Compartida,PersonaNatural
9873,2 Kennedy Point,1,Compartida,PersonaNatural
9874,442 Northland Road,1,Individual,PersonaNatural
9875,61 Canary Crossing,1,Individual,PersonaNatural
9876,87 Sunnyside Center,2,Compartida,PersonaNatural
9877,8 Lotheville Hill,1,Individual,PersonaNatural
9878,877 Ludington Court,2,Compartida,PersonaNatural
9879,5504 Pleasure Road,2,Individual,PersonaNatural
9880,92904 Doe Crossing Street,4,Individual,PersonaNatural
9881,3760 Merchant Road,4,Compartida,PersonaNatural
9882,86 Cascade Parkway,3,Compartida,PersonaNatural
9883,9368 Crownhardt Terrace,4,Compartida,PersonaNatural
9884,6 Buhler Court,1,Compartida,PersonaNatural
9885,9 Oakridge Terrace,4,Individual,PersonaNatural
9886,26488 Bobwhite Road,1,Individual,PersonaNatural
9887,9 Sutherland Avenue,4,Individual,PersonaNatural
9888,10486 Sundown Alley,4,Compartida,PersonaNatural
9889,28 Arapahoe Terrace,2,Individual,PersonaNatural
9890,0 Duke Alley,1,Individual,PersonaNatural
9891,2749 Moland Hill,3,Individual,PersonaNatural
9892,42 Bellgrove Terrace,1,Individual,PersonaNatural
9893,03853 Westend Avenue,1,Compartida,PersonaNatural
9894,36 Comanche Plaza,2,Compartida,PersonaNatural
9895,56 Merrick Junction,4,Compartida,PersonaNatural
9896,318 Crescent Oaks Circle,2,Compartida,PersonaNatural
9897,6954 Nevada Court,3,Compartida,PersonaNatural
9898,485 Sutherland Alley,4,Individual,PersonaNatural
9899,08 Jenna Junction,4,Individual,PersonaNatural
9900,15 Pennsylvania Place,4,Individual,PersonaNatural
9901,0 Ruskin Hill,3,Compartida,PersonaNatural
9902,594 Huxley Crossing,1,Compartida,PersonaNatural
9903,291 Sage Circle,1,Individual,PersonaNatural
9904,242 Barby Pass,1,Compartida,PersonaNatural
9905,3 Lunder Point,4,Compartida,PersonaNatural
9906,4 Ronald Regan Street,3,Individual,PersonaNatural
9907,39013 Village Green Drive,3,Individual,PersonaNatural
9908,41 Lakewood Place,3,Individual,PersonaNatural
9909,78 Hayes Drive,1,Compartida,PersonaNatural
9910,21 Northview Court,3,Compartida,PersonaNatural
9911,636 Carberry Avenue,2,Individual,PersonaNatural
9912,92 Doe Crossing Alley,1,Compartida,PersonaNatural
9913,963 Calypso Park,3,Compartida,PersonaNatural
9914,2060 Russell Parkway,3,Compartida,PersonaNatural
9915,7362 Marcy Place,2,Compartida,PersonaNatural
9916,3 Sachtjen Center,4,Compartida,PersonaNatural
9917,30313 Burning Wood Circle,2,Individual,PersonaNatural
9918,5288 Bartelt Place,2,Individual,PersonaNatural
9919,69606 Pleasure Plaza,3,Individual,PersonaNatural
9920,6700 Northland Center,3,Compartida,PersonaNatural
9921,6 Bay Trail,2,Compartida,PersonaNatural
9922,97683 Oriole Junction,3,Individual,PersonaNatural
9923,3637 Dryden Lane,1,Compartida,PersonaNatural
9924,2 Bashford Plaza,1,Individual,PersonaNatural
9925,52084 Hallows Way,1,Compartida,PersonaNatural
9926,2 Debra Point,4,Individual,PersonaNatural
9927,5523 Summerview Place,1,Individual,PersonaNatural
9928,2900 Autumn Leaf Drive,3,Individual,PersonaNatural
9929,5107 Lake View Lane,3,Individual,PersonaNatural
9930,8 Alpine Trail,4,Compartida,PersonaNatural
9931,9063 Barnett Terrace,3,Compartida,PersonaNatural
9932,2945 David Plaza,3,Individual,PersonaNatural
9933,50625 Hansons Point,4,Individual,PersonaNatural
9934,4964 Warrior Place,1,Individual,PersonaNatural
9935,2 Northview Crossing,1,Individual,PersonaNatural
9936,4794 Village Pass,1,Compartida,PersonaNatural
9937,59 Heffernan Terrace,3,Individual,PersonaNatural
9938,16 Hauk Center,2,Individual,PersonaNatural
9939,25 Pankratz Pass,4,Compartida,PersonaNatural
9940,43 Chinook Pass,4,Compartida,PersonaNatural
9941,93 Michigan Place,1,Compartida,PersonaNatural
9942,26956 American Parkway,4,Individual,PersonaNatural
9943,002 Sugar Place,3,Individual,PersonaNatural
9944,3 Paget Alley,1,Individual,PersonaNatural
9945,7 Waxwing Pass,4,Compartida,PersonaNatural
9946,43837 School Avenue,4,Compartida,PersonaNatural
9947,3588 Duke Place,2,Individual,PersonaNatural
9948,8403 Heath Avenue,3,Individual,PersonaNatural
9949,9 Kenwood Trail,1,Compartida,PersonaNatural
9950,40447 Pennsylvania Crossing,4,Compartida,PersonaNatural
9951,74 Pleasure Alley,4,Individual,PersonaNatural
9952,42 Monica Road,4,Individual,PersonaNatural
9953,0559 Huxley Alley,1,Individual,PersonaNatural
9954,894 Elgar Point,4,Compartida,PersonaNatural
9955,99559 Park Meadow Road,1,Compartida,PersonaNatural
9956,19492 Carberry Point,4,Individual,PersonaNatural
9957,3 Vidon Plaza,3,Individual,PersonaNatural
9958,37 Meadow Valley Alley,1,Compartida,PersonaNatural
9959,7 West Crossing,3,Individual,PersonaNatural
9960,87947 Carpenter Circle,2,Individual,PersonaNatural
9961,0 Roth Terrace,4,Compartida,PersonaNatural
9962,4416 American Avenue,3,Individual,PersonaNatural
9963,567 Summer Ridge Crossing,1,Individual,PersonaNatural
9964,04 Saint Paul Alley,4,Individual,PersonaNatural
9965,8 8th Lane,4,Individual,PersonaNatural
9966,428 Homewood Point,2,Compartida,PersonaNatural
9967,358 Bowman Terrace,2,Individual,PersonaNatural
9968,5 Forest Run Hill,2,Individual,PersonaNatural
9969,67 Fisk Junction,1,Compartida,PersonaNatural
9970,75 Ludington Pass,3,Compartida,PersonaNatural
9971,38 Anhalt Way,2,Individual,PersonaNatural
9972,2 Ludington Plaza,3,Compartida,PersonaNatural
9973,14 Badeau Avenue,2,Compartida,PersonaNatural
9974,259 Gateway Hill,3,Compartida,PersonaNatural
9975,39 Sundown Road,2,Compartida,PersonaNatural
9976,959 Oneill Circle,2,Individual,PersonaNatural
9977,148 Bunker Hill Plaza,2,Compartida,PersonaNatural
9978,1 Manitowish Hill,4,Compartida,PersonaNatural
9979,1400 Dixon Park,2,Compartida,PersonaNatural
9980,25 Fuller Street,4,Compartida,PersonaNatural
9981,67437 Mallard Drive,3,Compartida,PersonaNatural
9982,22 Schlimgen Plaza,1,Compartida,PersonaNatural
9983,262 Knutson Place,1,Compartida,PersonaNatural
9984,8 Prairie Rose Alley,3,Compartida,PersonaNatural
9985,8265 Glendale Pass,3,Individual,PersonaNatural
9986,1236 Dawn Junction,2,Individual,PersonaNatural
9987,124 Hoepker Way,4,Compartida,PersonaNatural
9988,33 Kensington Drive,3,Individual,PersonaNatural
9989,17212 Granby Pass,2,Compartida,PersonaNatural
9990,64655 Arapahoe Drive,2,Compartida,PersonaNatural
9991,089 Fallview Trail,2,Compartida,PersonaNatural
9992,23 Algoma Avenue,1,Compartida,PersonaNatural
9993,42 Heath Place,4,Individual,PersonaNatural
9994,216 American Avenue,2,Compartida,PersonaNatural
9995,06 Nelson Way,1,Individual,PersonaNatural
9996,7513 Ohio Point,2,Compartida,PersonaNatural
9997,2946 Paget Avenue,1,Individual,PersonaNatural
9998,69 Hansons Terrace,1,Compartida,PersonaNatural
9999,47711 Almo Place,2,Compartida,PersonaNatural
10000,2822 Glacier Hill Way,4,Compartida,PersonaNatural
10001,80029 Jay Trail,2,Compartida,PersonaNatural
10002,009 Browning Park,1,Compartida,PersonaNatural
10003,0466 Dwight Terrace,2,Compartida,PersonaNatural
10004,236 Michigan Way,3,Compartida,PersonaNatural
10005,609 Lotheville Lane,1,Compartida,PersonaNatural
10006,1763 Arapahoe Pass,3,Individual,PersonaNatural
10007,35304 Cordelia Terrace,3,Individual,PersonaNatural
10008,771 Marcy Place,2,Individual,PersonaNatural
10009,19245 Mitchell Plaza,4,Individual,PersonaNatural
10010,17744 Algoma Avenue,1,Compartida,PersonaNatural
10011,3135 Crescent Oaks Avenue,4,Compartida,PersonaNatural
10012,849 Porter Court,3,Individual,PersonaNatural
10013,59411 Truax Avenue,4,Individual,PersonaNatural
10014,0933 Logan Avenue,4,Compartida,PersonaNatural
10015,3 Eagle Crest Alley,4,Compartida,PersonaNatural
10016,3 Lunder Hill,4,Individual,PersonaNatural
10017,508 Esker Alley,1,Individual,PersonaNatural
10018,69 Schmedeman Park,1,Individual,PersonaNatural
10019,6 Stuart Way,2,Compartida,PersonaNatural
10020,707 Mallard Crossing,2,Individual,PersonaNatural
10021,6034 Carpenter Way,4,Individual,PersonaNatural
10022,598 Coolidge Plaza,3,Individual,PersonaNatural
10023,0359 Cottonwood Parkway,1,Individual,PersonaNatural
10024,25 Briar Crest Place,4,Individual,PersonaNatural
10025,322 Maple Crossing,3,Compartida,PersonaNatural
10026,14 Upham Place,3,Individual,PersonaNatural
10027,481 Gulseth Plaza,4,Compartida,PersonaNatural
10028,1 Warrior Parkway,4,Compartida,PersonaNatural
10029,5062 Oak Avenue,1,Individual,PersonaNatural
10030,095 Barnett Drive,1,Individual,PersonaNatural
10031,80 Duke Park,2,Individual,PersonaNatural
10032,4 Shopko Drive,3,Individual,PersonaNatural
10033,5781 Green Street,3,Individual,PersonaNatural
10034,856 Pepper Wood Hill,4,Individual,PersonaNatural
10035,89343 Arrowood Lane,2,Compartida,PersonaNatural
10036,30899 Thackeray Alley,1,Compartida,PersonaNatural
10037,336 Arizona Terrace,1,Individual,PersonaNatural
10038,83 Meadow Ridge Drive,3,Individual,PersonaNatural
10039,62405 Del Sol Junction,1,Compartida,PersonaNatural
10040,37081 Redwing Way,1,Individual,PersonaNatural
10041,58 Fallview Place,1,Compartida,PersonaNatural
10042,740 Scoville Crossing,3,Individual,PersonaNatural
10043,30463 Jenna Lane,2,Individual,PersonaNatural
10044,8356 Maywood Crossing,4,Individual,PersonaNatural
10045,83736 Golf View Parkway,2,Individual,PersonaNatural
10046,8 6th Hill,3,Individual,PersonaNatural
10047,6165 Moland Circle,3,Individual,PersonaNatural
10048,74914 Village Green Lane,4,Compartida,PersonaNatural
10049,38 Walton Trail,1,Individual,PersonaNatural
10050,20 Pearson Terrace,1,Individual,PersonaNatural
10051,3321 Riverside Road,1,Compartida,PersonaNatural
10052,96 Tennessee Trail,2,Compartida,PersonaNatural
10053,17 Hooker Street,1,Compartida,PersonaNatural
10054,368 Karstens Parkway,3,Compartida,PersonaNatural
10055,48727 Truax Point,1,Individual,PersonaNatural
10056,4660 Oxford Drive,1,Compartida,PersonaNatural
10057,4 Center Way,1,Compartida,PersonaNatural
10058,333 Jackson Place,4,Compartida,PersonaNatural
10059,9780 Hovde Pass,4,Compartida,PersonaNatural
10060,73 Debs Plaza,4,Individual,PersonaNatural
10061,16246 Lindbergh Alley,3,Individual,PersonaNatural
10062,38688 Havey Plaza,4,Individual,PersonaNatural
10063,35744 Fordem Way,1,Compartida,PersonaNatural
10064,6519 Pepper Wood Center,3,Compartida,PersonaNatural
10065,4265 John Wall Drive,1,Individual,PersonaNatural
10066,3036 Artisan Road,4,Individual,PersonaNatural
10067,08 Blackbird Crossing,1,Compartida,PersonaNatural
10068,70 Heath Parkway,4,Individual,PersonaNatural
10069,1 Manitowish Park,3,Compartida,PersonaNatural
10070,95852 Little Fleur Alley,1,Individual,PersonaNatural
10071,3 Haas Crossing,4,Individual,PersonaNatural
10072,16 Golf View Drive,2,Individual,PersonaNatural
10073,70 Sheridan Place,3,Compartida,PersonaNatural
10074,2 John Wall Circle,1,Individual,PersonaNatural
10075,70971 Pearson Center,1,Compartida,PersonaNatural
10076,9 Hagan Pass,2,Compartida,PersonaNatural
10077,02791 Maywood Street,3,Individual,PersonaNatural
10078,8837 Delaware Road,2,Individual,PersonaNatural
10079,91762 Hallows Street,3,Individual,PersonaNatural
10080,111 Mosinee Road,3,Compartida,PersonaNatural
10081,7 Cottonwood Plaza,2,Compartida,PersonaNatural
10082,31 Barnett Terrace,4,Individual,PersonaNatural
10083,896 Killdeer Park,3,Compartida,PersonaNatural
10084,3 School Trail,3,Compartida,PersonaNatural
10085,7 Division Court,2,Individual,PersonaNatural
10086,28 Surrey Drive,4,Compartida,PersonaNatural
10087,631 Forest Run Court,4,Individual,PersonaNatural
10088,37542 Raven Parkway,2,Compartida,PersonaNatural
10089,78 Mitchell Point,3,Compartida,PersonaNatural
10090,3 Elgar Alley,1,Individual,PersonaNatural
10091,466 Londonderry Circle,4,Compartida,PersonaNatural
10092,74212 Hoffman Plaza,4,Individual,PersonaNatural
10093,04 Annamark Parkway,3,Individual,PersonaNatural
10094,896 Crescent Oaks Circle,4,Compartida,PersonaNatural
10095,0832 Ryan Alley,2,Compartida,PersonaNatural
10096,9161 Glendale Junction,3,Compartida,PersonaNatural
10097,958 Pleasure Drive,2,Compartida,PersonaNatural
10098,2866 Ludington Avenue,2,Individual,PersonaNatural
10099,026 Scoville Drive,4,Individual,PersonaNatural
10100,0190 Paget Alley,2,Compartida,PersonaNatural
10101,821 Hollow Ridge Place,3,Compartida,PersonaNatural
10102,3 Coleman Park,4,Compartida,PersonaNatural
10103,69 Fairview Way,3,Compartida,PersonaNatural
10104,3251 Independence Avenue,1,Compartida,PersonaNatural
10105,39298 Toban Trail,3,Compartida,PersonaNatural
10106,69 Stuart Circle,4,Individual,PersonaNatural
10107,80806 Schlimgen Crossing,4,Individual,PersonaNatural
10108,3873 Di Loreto Parkway,1,Individual,PersonaNatural
10109,4458 Dorton Point,3,Compartida,PersonaNatural
10110,19791 Vahlen Drive,3,Compartida,PersonaNatural
10111,3045 Independence Parkway,3,Individual,PersonaNatural
10112,92 Canary Avenue,4,Compartida,PersonaNatural
10113,45 Northview Plaza,1,Compartida,PersonaNatural
10114,26 Surrey Street,1,Individual,PersonaNatural
10115,46732 Brown Trail,4,Compartida,PersonaNatural
10116,6 Grasskamp Point,1,Compartida,PersonaNatural
10117,8 Arkansas Circle,2,Compartida,PersonaNatural
10118,84278 Harper Drive,3,Individual,PersonaNatural
10119,835 Scoville Crossing,2,Compartida,PersonaNatural
10120,895 Mandrake Alley,4,Compartida,PersonaNatural
10121,64055 Myrtle Point,3,Compartida,PersonaNatural
10122,72 Browning Road,4,Individual,PersonaNatural
10123,53 Monument Street,3,Individual,PersonaNatural
10124,37 Sommers Pass,3,Individual,PersonaNatural
10125,89 Commercial Place,3,Compartida,PersonaNatural
10126,608 Kensington Junction,1,Individual,PersonaNatural
10127,38103 Bluestem Court,4,Individual,PersonaNatural
10128,15 Bowman Junction,1,Compartida,PersonaNatural
10129,163 Melody Street,4,Individual,PersonaNatural
10130,5 Straubel Crossing,3,Compartida,PersonaNatural
10131,22972 Judy Junction,4,Individual,PersonaNatural
10132,485 Mendota Terrace,2,Compartida,PersonaNatural
10133,8 Schmedeman Terrace,3,Compartida,PersonaNatural
10134,6 Sutteridge Plaza,3,Individual,PersonaNatural
10135,3693 Burning Wood Place,3,Individual,PersonaNatural
10136,83102 Beilfuss Center,4,Compartida,PersonaNatural
10137,2906 Corscot Circle,4,Compartida,PersonaNatural
10138,719 Dahle Road,1,Compartida,PersonaNatural
10139,63793 Ryan Alley,1,Compartida,PersonaNatural
10140,128 Basil Point,1,Individual,PersonaNatural
10141,5962 Scofield Terrace,4,Individual,PersonaNatural
10142,3369 Merry Point,2,Individual,PersonaNatural
10143,815 Mayer Lane,3,Compartida,PersonaNatural
10144,393 Moose Center,3,Individual,PersonaNatural
10145,075 Center Place,1,Individual,PersonaNatural
10146,0440 Sloan Center,4,Compartida,PersonaNatural
10147,33 Melby Alley,4,Individual,PersonaNatural
10148,10178 Lindbergh Parkway,1,Individual,PersonaNatural
10149,2 Dryden Alley,3,Compartida,PersonaNatural
10150,5 Fisk Hill,4,Individual,PersonaNatural
10151,52 Moose Parkway,1,Compartida,PersonaNatural
10152,5384 Pawling Avenue,1,Compartida,PersonaNatural
10153,9 Knutson Terrace,1,Individual,PersonaNatural
10154,09 Mcguire Hill,2,Individual,PersonaNatural
10155,525 Rigney Crossing,2,Individual,PersonaNatural
10156,83107 Oneill Crossing,4,Compartida,PersonaNatural
10157,16 Bellgrove Pass,3,Individual,PersonaNatural
10158,2 Heffernan Way,1,Compartida,PersonaNatural
10159,66615 Columbus Point,4,Individual,PersonaNatural
10160,451 Hollow Ridge Crossing,4,Individual,PersonaNatural
10161,7410 Mallard Drive,4,Individual,PersonaNatural
10162,85645 Service Avenue,3,Compartida,PersonaNatural
10163,9937 Canary Center,3,Compartida,PersonaNatural
10164,0 Hoepker Circle,3,Individual,PersonaNatural
10165,6217 Gerald Court,3,Compartida,PersonaNatural
10166,3 Badeau Point,4,Compartida,PersonaNatural
10167,6277 4th Road,4,Compartida,PersonaNatural
10168,80 Bashford Place,3,Compartida,PersonaNatural
10169,74 Express Terrace,3,Compartida,PersonaNatural
10170,4 Graceland Circle,2,Compartida,PersonaNatural
10171,1101 Bay Pass,4,Individual,PersonaNatural
10172,0 Lunder Center,3,Compartida,PersonaNatural
10173,2144 Norway Maple Junction,1,Individual,PersonaNatural
10174,47 Carey Street,4,Individual,PersonaNatural
10175,644 Dottie Terrace,1,Compartida,PersonaNatural
10176,4722 Bluestem Parkway,2,Compartida,PersonaNatural
10177,7 Susan Park,1,Individual,PersonaNatural
10178,9 Kim Place,2,Individual,PersonaNatural
10179,924 Straubel Junction,1,Individual,PersonaNatural
10180,86760 Warrior Center,2,Individual,PersonaNatural
10181,96 Bluejay Park,3,Individual,PersonaNatural
10182,33487 Amoth Point,4,Compartida,PersonaNatural
10183,37 Londonderry Parkway,2,Compartida,PersonaNatural
10184,41 Alpine Parkway,4,Individual,PersonaNatural
10185,6884 Quincy Avenue,3,Individual,PersonaNatural
10186,995 Northland Lane,4,Individual,PersonaNatural
10187,7929 Banding Point,4,Individual,PersonaNatural
10188,1759 Dexter Center,3,Individual,PersonaNatural
10189,17200 Lunder Alley,4,Individual,PersonaNatural
10190,0692 Clyde Gallagher Hill,4,Individual,PersonaNatural
10191,149 Moose Lane,2,Compartida,PersonaNatural
10192,08495 Oakridge Point,4,Individual,PersonaNatural
10193,4 Coleman Plaza,2,Individual,PersonaNatural
10194,79 Hanover Junction,4,Compartida,PersonaNatural
10195,9402 Stephen Alley,2,Compartida,PersonaNatural
10196,1893 Derek Court,4,Compartida,PersonaNatural
10197,1610 Dorton Alley,2,Individual,PersonaNatural
10198,4 Sullivan Terrace,3,Compartida,PersonaNatural
10199,48865 Hooker Drive,4,Compartida,PersonaNatural
10200,4 Bartelt Junction,2,Compartida,PersonaNatural
10201,0666 Mcbride Junction,2,Compartida,PersonaNatural
10202,4 Bluestem Trail,1,Compartida,PersonaNatural
10203,7 Barby Alley,2,Compartida,PersonaNatural
10204,014 Thackeray Road,1,Compartida,PersonaNatural
10205,4046 Sycamore Parkway,2,Compartida,PersonaNatural
10206,2 Evergreen Pass,1,Compartida,PersonaNatural
10207,606 Fordem Crossing,2,Compartida,PersonaNatural
10208,53622 Russell Crossing,3,Individual,PersonaNatural
10209,1883 Oneill Lane,3,Compartida,PersonaNatural
10210,915 Quincy Plaza,2,Individual,PersonaNatural
10211,347 Parkside Court,3,Compartida,PersonaNatural
10212,3 Basil Crossing,1,Individual,PersonaNatural
10213,264 Toban Circle,4,Compartida,PersonaNatural
10214,42 Cordelia Avenue,2,Compartida,PersonaNatural
10215,924 Corry Drive,2,Individual,PersonaNatural
10216,895 Logan Drive,2,Compartida,PersonaNatural
10217,059 Hagan Center,2,Individual,PersonaNatural
10218,75719 Dayton Center,4,Compartida,PersonaNatural
10219,34831 Everett Plaza,2,Compartida,PersonaNatural
10220,98916 Havey Crossing,3,Individual,PersonaNatural
10221,1 Linden Plaza,2,Compartida,PersonaNatural
10222,30 Fairfield Plaza,4,Individual,PersonaNatural
10223,750 Gateway Pass,3,Compartida,PersonaNatural
10224,4129 Stang Road,2,Compartida,PersonaNatural
10225,975 Eastlawn Trail,2,Individual,PersonaNatural
10226,133 La Follette Crossing,1,Compartida,PersonaNatural
10227,7061 Golden Leaf Street,1,Compartida,PersonaNatural
10228,094 Harbort Center,4,Compartida,PersonaNatural
10229,66 Hagan Lane,3,Compartida,PersonaNatural
10230,551 Westend Pass,3,Individual,PersonaNatural
10231,3 Marquette Point,4,Compartida,PersonaNatural
10232,01 Mendota Way,1,Individual,PersonaNatural
10233,4923 West Point,1,Compartida,PersonaNatural
10234,86956 Buell Hill,4,Compartida,PersonaNatural
10235,0281 Dahle Hill,3,Individual,PersonaNatural
10236,74 Superior Trail,3,Compartida,PersonaNatural
10237,6 Southridge Park,3,Compartida,PersonaNatural
10238,538 Dottie Parkway,3,Compartida,PersonaNatural
10239,487 Del Mar Junction,2,Individual,PersonaNatural
10240,5078 Hazelcrest Alley,1,Compartida,PersonaNatural
10241,016 Dayton Trail,2,Compartida,PersonaNatural
10242,09048 Manitowish Road,1,Individual,PersonaNatural
10243,64334 Buhler Lane,1,Compartida,PersonaNatural
10244,4 School Place,3,Individual,PersonaNatural
10245,15290 Lyons Park,1,Compartida,PersonaNatural
10246,77522 Del Sol Court,1,Individual,PersonaNatural
10247,618 Gateway Place,1,Compartida,PersonaNatural
